order_id,user_id,order_dow,order_hour_of_day
1194925,7914,0,16
862297,7916,1,17
1793109,7924,4,17
338631,7947,3,16
2338079,7958,5,8
1518104,7958,4,19
1924543,7958,1,18
3096722,7959,3,16
1663674,7962,3,11
2040872,7968,6,22
2978975,7982,6,12
1416052,7998,4,8
3380248,8009,1,19
37364,8017,3,12
927401,8023,3,22
3315485,8029,1,18
3108978,8032,2,16
1377543,8037,1,15
1375900,8046,3,16
3162204,8046,2,20
1522648,8046,0,15
2612467,8047,6,16
3278167,8054,0,17
3200543,8059,3,12
3199390,8061,4,22
3230986,8063,0,12
992227,8085,3,9
1795184,8086,5,11
2145906,8086,3,10
204887,8087,5,3
3219296,8087,4,12
1936985,8091,1,14
3285102,8091,3,13
3406434,8094,3,9
3150225,8100,5,14
590445,8100,2,9
3240518,8106,1,11
1056021,8106,1,8
2633497,8110,6,13
1970359,8112,1,10
2653134,8118,0,16
1152883,8123,0,10
2708974,8126,1,6
60758,8138,3,16
3057569,8141,5,17
2150752,8141,1,17
262067,8143,2,15
2255101,8146,2,17
363946,8167,0,11
1481781,8167,1,12
1027522,8170,3,11
3146929,8170,0,17
3382291,8173,0,7
1279300,8174,3,9
2193848,8177,3,10
2547065,8180,5,19
3014351,8181,0,10
788438,8186,1,18
2990205,8187,0,15
3167041,8196,6,13
1765023,8198,6,10
2128102,8198,0,10
367931,8211,0,18
2359066,8216,0,22
2080642,8222,2,17
2105846,8232,3,20
1862334,8237,0,10
3392805,8237,3,14
2511624,8239,3,19
764104,8239,1,18
3157505,8252,6,11
1610167,8257,4,19
3286953,8265,2,18
2375237,8267,0,21
3251884,8268,6,21
1135323,8274,3,12
1760672,8298,6,9
1087505,8320,0,0
2859222,8327,0,20
3271825,8337,4,18
2920282,8338,6,12
636871,8345,6,12
3137464,8356,6,7
1064279,8360,1,13
1445561,8365,0,20
2660841,8379,4,9
1114492,8385,5,14
2548543,8392,5,14
689303,8392,5,16
1979971,8394,4,16
3238293,8394,2,15
2443849,8396,4,15
1539934,8397,4,15
2829548,8400,4,11
3112281,8412,2,23
345398,8417,3,19
589659,8417,6,19
335208,8418,2,13
1279230,8419,2,10
2641323,8420,5,10
3346662,8422,6,18
3167187,8424,3,9
902481,8425,0,11
603395,8436,0,11
1157697,8445,1,10
1098635,8448,2,12
2337207,8450,0,15
1613874,8450,0,17
163494,8451,5,17
628973,8468,4,14
856024,8483,6,15
2923605,8485,1,14
3419373,8492,2,9
1067813,8494,5,14
20582,8502,5,14
1802422,8506,1,15
1128257,8506,1,10
2070044,8517,1,13
1991479,8520,4,21
1041592,8520,5,9
2490323,8524,1,21
2388580,8526,2,4
632781,8535,4,13
3414329,8535,5,12
2500461,8540,0,12
2739089,8543,6,16
1191839,8549,4,15
1681427,8556,6,19
2662022,8563,5,16
1046049,8575,0,8
1474386,8578,6,13
1574474,8578,3,12
449363,8582,3,13
1398535,8584,5,15
1238929,8589,1,17
3203242,8589,1,14
79076,8603,2,19
682620,8609,1,9
2738124,8611,1,11
340525,8616,4,18
3249189,8621,5,10
2407513,8624,2,12
2562836,8646,5,11
2501816,8648,3,9
2304477,8652,6,22
572862,8656,2,10
1808938,8656,4,11
846514,8657,0,11
1352267,8659,0,19
1905466,8662,4,15
561428,8672,2,12
1911993,8674,2,9
3138806,8679,1,11
1613572,8689,0,17
2726136,8693,1,16
1251638,8694,4,13
432840,8703,2,15
1570917,8703,5,16
2138077,8704,3,18
1817597,8709,0,12
2602560,8719,5,12
517246,8723,1,10
1212944,8737,4,13
1724009,8742,2,13
939631,8743,1,20
3416819,8746,5,16
1452172,8748,0,19
1762548,8777,4,18
1812027,8777,4,9
2271889,8784,4,19
2041855,8806,5,11
3310557,8808,6,8
725794,8828,0,17
3369703,8853,0,12
510776,8860,1,19
41442,8886,6,9
2816799,8894,0,8
1936543,8915,4,17
1797749,8920,0,14
1053375,8931,1,8
1138007,8939,6,11
1083244,8941,2,13
1531040,8941,1,14
1389091,8953,3,16
765720,8956,1,9
1945940,8957,1,18
2445264,8957,3,15
2805333,8959,1,12
2901075,8964,1,16
992817,8971,2,14
41810,8972,1,19
2099144,8993,6,13
448192,9011,6,18
720412,9020,6,12
1131248,9036,3,14
2798227,9049,3,14
2350666,9052,3,18
15375,9065,6,13
2929088,9076,5,14
2299424,9077,0,20
2190474,9086,1,12
921396,9093,6,10
2413374,9095,3,9
1857777,9095,5,14
1786678,9104,3,9
3189030,9104,0,7
1710025,9106,3,16
3100534,9106,3,8
2436784,9121,0,15
1115765,9122,6,19
3071228,9141,3,15
689304,9141,5,16
1385197,9152,6,15
687381,9158,2,17
1082719,9158,5,17
1187675,9161,5,12
1186391,9167,4,12
2110952,9172,3,22
3157693,9182,6,12
1239184,9182,6,14
2491958,9185,0,18
1590544,9213,6,16
571854,9216,5,7
1553176,9227,4,7
2684070,9230,2,4
2014545,9230,6,14
1685784,9239,5,11
1565849,9239,1,16
2274194,9247,6,18
904084,9247,3,16
2635208,9248,2,14
2923657,9249,5,15
1831159,9250,1,17
970798,9261,6,18
1730885,9279,4,21
2515008,9287,5,10
2269546,9290,2,9
2720824,9294,1,13
2233185,9303,5,20
542997,9305,2,21
2679508,9315,0,18
1409000,9316,5,16
207465,9318,0,13
496859,9322,4,16
710660,9330,4,13
54147,9339,2,17
2710231,9339,6,18
481070,9341,6,13
2452811,9364,5,16
2272022,9369,5,13
152684,9376,2,17
135982,9378,6,13
2084029,9392,4,18
1566421,9413,1,12
2954632,9419,1,14
678443,9420,4,12
2435621,9420,3,12
2901701,9428,6,12
974594,9436,3,1
96408,9438,0,7
2019471,9440,5,16
1346887,9444,0,8
2662454,9451,3,13
2710032,9451,2,16
2255695,9455,0,11
2727629,9460,3,13
260783,9465,4,13
797356,9465,0,14
1103275,9486,4,0
506907,9488,5,12
1530327,9493,5,11
659446,9500,2,14
1135982,9509,3,20
858576,9513,3,16
3129653,9513,3,8
2295828,9513,6,14
318189,9515,1,12
2399013,9516,3,20
2124521,9519,3,11
1872488,9524,2,16
1159188,9526,5,11
1640526,9527,1,10
201048,9530,3,20
154627,9530,3,16
3417231,9536,5,8
1432148,9542,2,21
1752617,9549,3,21
2757827,9556,4,0
1749920,9562,4,16
625743,9577,1,21
1554045,9577,3,14
2890157,9578,1,13
155505,9588,6,13
1270433,9589,4,15
582601,9589,5,13
3390997,9596,1,7
1820604,9600,0,10
148619,9601,4,17
3146774,9615,6,9
635879,9628,1,13
1593744,9632,0,17
1791242,9657,5,10
1961183,9661,5,10
1546373,9662,5,16
3029377,9667,4,9
1506949,9667,0,10
1085025,9679,0,15
1565967,9682,4,10
1521422,9682,3,14
398612,9682,5,11
1503462,9682,2,14
1247204,9685,5,12
1216392,9688,4,15
2312281,9702,3,5
2512833,9703,3,13
734419,9713,5,11
1180774,9714,6,13
820029,9720,0,15
580638,9725,4,16
1349905,9729,2,11
673906,9746,4,19
2795569,9754,1,13
2298955,9761,5,8
3195989,9773,5,17
1107750,9777,6,20
3355491,9798,6,16
2883974,9801,5,17
1889204,9813,3,13
794966,9816,3,22
2938388,9820,3,19
919894,9825,3,19
2504386,9852,4,18
2513681,9854,1,13
2516417,9871,0,7
2530952,9876,0,13
864136,9883,5,16
2252027,9888,0,18
2324003,9889,0,10
1722490,9932,3,16
3115237,9935,2,17
197824,9936,0,7
525749,9938,3,20
606599,9949,1,8
3302767,9960,0,16
2890281,9961,3,15
1587285,9961,2,15
48785,9962,0,13
679358,9968,6,17
2192325,9971,0,9
1324282,9981,2,8
2618800,9984,4,18
1299351,9986,4,19
3076184,9997,1,13
1157601,9999,6,16
193643,10000,0,7
1492646,10000,0,11
1820576,10008,0,17
1194922,10011,1,19
3023838,10020,6,19
3025222,10026,3,17
2089386,10028,0,11
1946455,10030,1,14
2388939,10031,2,16
2924142,10034,4,12
1248171,10041,5,14
167936,10046,3,10
2963675,10057,5,12
1627922,10067,1,10
2093180,10074,0,14
2697230,10102,3,12
1937108,10103,0,13
1281870,10103,1,17
568059,10107,4,10
3153898,10114,6,16
43438,10114,0,15
1952949,10122,0,20
1601758,10124,5,17
2713543,10137,0,10
2133660,10157,6,13
2558580,10157,5,7
637035,10161,4,0
943082,10165,1,13
749569,10166,2,13
786577,10173,1,15
19733,10193,6,12
1713062,10195,4,15
69059,10198,0,12
1924832,10214,5,8
2566469,10218,0,13
1255276,10218,0,15
3003015,10226,2,18
3300633,10233,4,12
1025944,10252,2,11
1063368,10256,0,19
492022,10285,1,12
2397544,10292,3,16
1178873,10293,6,9
2015047,10293,6,21
2104543,10295,4,20
2372179,10310,1,13
2159297,10316,4,11
155267,10320,0,8
368229,10351,6,16
3110935,10370,6,12
1456027,10375,0,16
1598333,10384,1,18
1494317,10384,5,16
274293,10386,6,21
1866732,10393,1,12
709464,10397,3,14
766651,10408,2,11
3013810,10429,5,15
1693905,10452,6,21
927644,10459,1,16
747610,10463,5,9
1535784,10473,1,16
706212,10479,1,15
1447858,10481,5,10
1940468,10492,1,14
340720,10502,2,8
46444,10505,2,12
569824,10506,0,17
414460,10520,1,13
3272375,10531,2,14
1745022,10535,4,18
1260021,10537,0,14
1861979,10557,2,11
1633306,10567,3,16
1524204,10567,2,14
1582335,10579,3,9
486849,10592,6,19
1976255,10595,2,14
625473,10600,3,17
1857822,10604,4,8
866744,10604,4,20
2470164,10607,3,13
2593017,10607,0,10
1659264,10613,6,8
1728453,10622,2,13
462586,10626,6,16
3249799,10626,3,18
1877972,10632,4,6
1983499,10646,5,11
9588,10649,1,10
650259,10652,0,0
268045,10660,1,15
1899923,10666,0,12
742702,10666,0,14
3048364,10667,5,10
2384626,10669,4,21
991397,10671,5,14
317213,10683,3,21
2520242,10683,0,12
3090560,10684,1,18
2116013,10703,4,11
2236854,10709,4,8
1849691,10710,0,10
2598786,10712,1,13
2783183,10716,5,11
2471563,10720,5,13
1099433,10722,3,9
1860124,10741,2,12
1530396,10747,5,17
184586,10747,1,12
2420155,10747,4,12
2574938,10747,5,11
1887827,10750,3,15
347417,10760,5,8
2281760,10769,1,14
781560,10788,1,0
587209,10793,6,23
3128733,10797,3,13
1201314,10810,6,17
2080696,10813,1,13
2904516,10822,4,14
3402008,10822,2,14
986292,10824,3,18
713781,10826,2,9
1192534,10827,6,6
1857239,10832,0,0
2136867,10838,6,14
1733740,10843,4,19
2534008,10843,1,19
3376911,10850,6,17
162034,10851,1,8
190674,10853,3,16
3250123,10867,0,16
2777928,10867,2,18
1973678,10868,6,15
1261319,10869,6,16
2746557,10870,3,10
1920501,10871,3,13
1517210,10909,5,20
3154613,10912,3,7
1559192,10912,4,9
525856,10913,0,9
2052547,10918,4,8
449493,10924,0,10
2732613,10926,1,9
2409319,10927,5,15
2149858,10934,1,8
842010,10934,4,9
3346366,10937,1,17
2482640,10968,3,13
1903505,10972,0,13
2054960,10974,3,11
2366965,10981,0,18
1314194,10992,4,16
2371985,11001,3,9
331610,11001,3,12
485065,11012,0,8
2766857,11014,3,11
2776910,11015,1,17
3057553,11022,1,14
2887013,11023,0,14
2801354,11026,0,15
1973408,11044,5,21
1834020,11060,0,16
768463,11062,5,11
3385990,11065,4,15
3061094,11080,6,21
1106064,11083,2,10
1401399,11085,4,20
331703,11098,3,16
1054007,11109,4,9
640083,11110,6,17
2713978,11112,3,14
1691622,11112,2,15
2715797,11118,6,19
1342180,11119,2,10
3044829,11122,6,14
1838838,11126,5,9
827001,11154,2,8
2588327,11157,1,9
2728288,11159,0,12
1308066,11162,4,15
2006732,11163,2,11
1442572,11165,5,14
2214910,11165,4,20
218419,11165,1,16
2313462,11179,2,13
1525116,11180,0,18
2143181,11185,0,17
559637,11193,4,17
2424608,11199,3,14
1478625,11200,6,20
2486530,11200,1,10
504169,11203,4,12
183341,11216,6,7
670317,11226,3,10
1219568,11228,2,11
2737143,11231,0,22
2023150,11236,2,20
873666,11243,2,10
1745467,11243,1,10
1524081,11249,3,7
1650716,11268,4,8
3414069,11276,0,16
2678888,11281,5,14
1033176,11296,3,17
344179,11307,0,13
1390365,11308,4,23
43934,11309,6,20
3160564,11310,3,16
1465129,11315,2,21
1110273,11329,1,13
1914875,11331,6,15
3385627,11334,4,17
2004874,11334,4,10
2167204,11342,0,16
906429,11344,1,16
1557659,11349,3,15
2725284,11349,0,11
1988392,11363,6,15
571411,11368,6,12
1828127,11374,0,13
1206838,11375,0,10
780103,11376,4,10
1071219,11392,4,15
3258045,11397,1,16
2361192,11397,0,15
2889777,11405,1,9
1895316,11412,0,16
2213619,11414,2,8
1995908,11431,5,12
1053139,11435,3,12
2533418,11443,5,15
1122758,11447,3,11
1243479,11450,2,12
275363,11455,0,7
874336,11460,2,16
3257970,11460,5,9
1633082,11463,6,17
2555943,11470,1,5
1659929,11480,5,12
819601,11489,1,11
950107,11496,2,19
1849884,11496,5,14
228473,11496,4,21
2030108,11502,1,13
1455497,11511,2,18
2964086,11523,0,19
889424,11529,3,17
3382248,11533,1,15
2125293,11533,6,10
1179250,11547,0,6
1939461,11547,5,19
761561,11547,4,8
611720,11547,0,10
3207770,11553,2,19
3385983,11555,6,8
961414,11562,1,16
3252166,11588,0,12
1880659,11598,3,16
2833070,11603,1,8
639216,11605,0,16
1966922,11612,6,17
911121,11613,6,17
1221840,11614,6,22
2152875,11616,1,9
3106406,11631,4,12
1329236,11632,5,15
1801163,11633,3,8
2080034,11647,1,11
1419406,11660,4,13
414069,11661,1,22
575427,11665,1,21
1224177,11678,6,9
2109755,11679,1,11
1276067,11691,0,15
3307732,11715,4,15
2147232,11725,0,12
2867281,11734,4,9
1239627,11734,4,17
1053448,11742,3,13
1963073,11752,1,15
2669511,11752,6,16
1208376,11755,6,10
3363901,11756,2,10
3132273,11765,0,10
2090974,11778,4,16
2033107,11780,2,21
871753,11808,0,22
716971,11809,3,6
2492307,11810,6,6
2443177,11813,0,14
1896627,11819,6,16
1476420,11819,1,11
1243493,11823,5,8
878102,11828,4,21
2300416,11839,3,14
1336008,11839,5,0
2887881,11839,5,17
585453,11845,4,10
3191256,11845,3,13
2899367,11845,6,19
1003002,11871,5,11
2537291,11872,0,13
1907045,11873,5,17
3019436,11894,3,14
439158,11895,6,10
180088,11904,1,23
2579941,11907,1,7
1087757,11907,4,5
2523994,11913,6,19
2788634,11918,4,17
996790,11949,0,11
1127078,11949,1,12
1030945,11950,6,19
1925168,11964,6,18
2542764,11965,0,13
3183611,11976,1,14
569246,11980,6,16
2027910,11985,2,17
3000923,12001,3,20
1587586,12010,6,20
301084,12017,3,16
3385945,12025,6,11
222656,12026,0,19
3291573,12026,1,21
941157,12031,6,13
2853806,12034,3,15
576478,12036,6,9
1030052,12040,6,13
3026140,12040,0,8
2143408,12043,0,15
727303,12043,6,20
2964674,12043,0,17
3026000,12046,5,8
1041106,12052,5,16
3315193,12056,2,10
2230743,12074,3,15
37300,12090,0,21
2615574,12092,2,14
2157186,12102,4,7
2569380,12104,1,18
1085787,12106,0,10
1805653,12106,0,17
3113005,12115,1,9
2402589,12129,5,15
2110650,12130,4,14
24335,12143,2,14
2428939,12143,2,14
2668257,12151,0,10
1461590,12157,4,14
1208267,12157,2,17
1055693,12162,2,8
2019495,12166,4,16
2358125,12174,2,9
999525,12182,3,15
1737507,12184,3,15
1410960,12194,0,18
391694,12194,1,16
245353,12197,1,19
1520090,12198,2,10
1724863,12201,4,10
1806948,12204,3,10
1226148,12221,1,17
106084,12232,6,13
898595,12237,3,9
1384081,12239,1,15
1071632,12242,2,14
1506051,12254,3,18
922985,12269,0,12
3076906,12306,6,17
2080942,12309,5,17
235296,12311,2,14
161594,12312,5,9
1623375,12319,3,8
1130978,12338,5,16
1664339,12340,2,7
151827,12340,2,13
1856607,12341,4,11
2903996,12355,0,15
1256212,12356,4,19
113447,12363,6,10
2667791,12371,4,8
988915,12371,5,10
1385865,12378,4,18
474176,12385,5,7
2169738,12393,1,15
1594826,12408,0,8
1526490,12411,3,13
502203,12414,1,13
2779069,12415,0,13
1516735,12419,5,17
1245317,12424,5,11
1982301,12424,1,10
2304118,12430,2,12
1996144,12430,6,20
485060,12469,0,9
318560,12470,4,13
981081,12481,1,12
2623631,12485,0,11
2848129,12486,5,15
3339606,12486,2,13
544573,12486,4,9
1609465,12490,3,18
134744,12490,5,12
1746830,12508,2,13
3016368,12509,1,12
3228389,12512,4,11
2075312,12514,0,10
2335585,12520,5,17
2835425,12536,5,14
38895,12541,0,14
3350939,12564,3,17
1445821,12566,0,13
3158737,12590,0,12
2625396,12594,4,9
1750249,12611,5,6
3186318,12617,3,7
2919624,12628,2,18
459539,12629,4,21
326107,12637,0,14
3090901,12641,6,13
1121576,12648,6,17
463793,12657,3,13
469718,12659,0,16
169317,12660,6,13
998421,12662,1,12
2721850,12670,2,9
1460528,12670,4,12
1686764,12671,0,20
2172426,12674,3,9
3041441,12677,6,10
243556,12689,3,19
822631,12707,1,10
2034443,12711,0,10
1236876,12719,3,11
887780,12719,0,10
2125386,12720,5,9
3122200,12739,4,12
604753,12740,0,18
1904904,12741,3,22
3221705,12772,2,16
1331032,12772,4,15
467960,12784,4,10
1842005,12785,0,18
1243537,12789,0,14
2911394,12792,5,15
1238281,12797,5,21
3253960,12800,3,18
1252581,12803,1,13
2252621,12803,2,18
1421295,12825,4,23
103495,12829,1,11
762298,12830,4,10
1221202,12839,1,12
164485,12843,2,7
2496082,12853,3,12
210313,12853,0,7
1108747,12855,2,8
2906401,12856,3,21
2949386,12856,1,17
1749556,12857,0,10
366410,12860,4,17
1326109,12860,5,16
1042395,12861,3,16
2815322,12865,3,17
315694,12871,1,13
184531,12878,3,10
2470178,12879,3,11
846214,12879,4,18
2424030,12899,2,17
2075999,12899,4,12
778225,12899,1,8
154764,12906,0,10
1710633,12906,3,8
365058,12911,5,9
967591,12922,0,10
3359479,12937,3,14
1936260,12942,0,8
166331,12946,4,13
660597,12959,0,15
3109516,12961,0,12
2149871,12962,4,10
608546,12962,0,17
2302797,12963,4,13
3346385,12965,5,15
659056,12966,2,11
2729693,12968,2,17
511506,12968,3,13
2254799,12969,2,11
1941064,12972,1,14
1342029,12992,2,13
1039029,13002,5,20
2334133,13005,1,19
1884692,13035,6,16
1002172,13038,5,16
2054291,13047,1,11
138053,13048,2,7
2325187,13050,2,5
1738428,13068,6,10
2254859,13072,1,13
3250660,13076,3,11
1390113,13081,6,13
231567,13092,2,8
1871957,13092,4,10
1054590,13107,2,13
931293,13107,0,14
81984,13107,5,12
2731614,13112,6,18
983788,13115,0,16
2344477,13117,1,15
1342563,13121,5,10
2015817,13131,4,20
1297518,13131,5,15
2892466,13141,0,15
2003581,13142,3,13
2619143,13144,2,18
3215248,13149,2,18
1945384,13149,6,16
1010718,13158,1,16
2186143,13160,3,13
983282,13160,3,19
2322900,13172,1,15
2890331,13182,3,7
682224,13187,1,12
269712,13189,4,11
729161,13193,4,11
1047895,13209,0,21
2517332,13223,0,21
713224,13230,0,4
2886251,13248,3,14
378830,13261,5,11
901200,13265,5,13
2429863,13266,2,16
68400,13267,2,14
1503110,13275,1,11
2897391,13284,0,10
141232,13285,1,1
1065545,13309,3,14
1048126,13314,6,15
2639674,13320,4,12
2028983,13334,4,8
2467615,13335,2,18
1875960,13335,6,11
943397,13335,2,12
2163277,13337,1,17
1616139,13348,0,10
1998484,13354,4,13
2887789,13355,6,16
32612,13362,3,10
1538272,13362,2,13
1644737,13367,6,18
1572443,13392,2,9
406543,13393,0,13
335599,13393,3,13
3279879,13393,5,13
201557,13416,2,10
2618182,13417,1,11
940887,13423,5,15
3052882,13435,0,17
2926208,13456,0,11
2952533,13462,1,9
523497,13465,6,12
836728,13473,1,13
1232400,13482,1,11
328278,13484,1,9
761343,13491,3,15
1437312,13506,3,12
523134,13516,3,16
3162754,13527,4,17
2497,13531,3,12
2017638,13553,4,11
1146153,13555,3,13
222777,13557,3,16
1256036,13567,0,10
2238106,13571,0,17
134360,13584,5,11
302938,13591,5,19
2733409,13596,2,14
249184,13596,1,12
2771790,13607,0,9
1336994,13614,3,9
917143,13628,2,14
3085891,13628,6,11
729399,13634,4,11
1847145,13634,0,12
149805,13643,5,11
2088658,13648,0,13
2916032,13652,3,13
781350,13656,1,15
515057,13666,5,8
2818460,13670,2,11
362026,13671,5,20
2484978,13694,1,9
1873271,13698,4,14
1260766,13713,2,11
526641,13720,5,11
2352894,13720,1,18
2318801,13720,2,18
1271091,13730,2,15
366552,13736,1,19
216354,13740,0,13
3199918,13746,4,17
2908086,13773,6,18
1739256,13775,2,19
214144,13779,0,7
3396958,13784,3,13
78211,13801,4,11
2421927,13804,0,9
599459,13805,1,17
2792906,13810,0,13
1211972,13829,3,14
1148801,13834,1,9
1260698,13836,0,17
386616,13838,6,13
445577,13845,0,16
652418,13849,0,14
2020337,13851,5,18
1330798,13854,2,16
368889,13869,0,17
1764078,13879,5,14
761661,13881,3,19
732733,13904,4,10
3313575,13915,1,10
50776,13924,0,15
865493,13931,5,17
3185393,13931,5,17
63202,13937,5,20
2463176,13943,5,15
788920,13953,3,10
1534686,13956,1,14
952898,13961,1,10
3109496,13965,0,5
1857119,13972,6,12
347368,13982,5,4
1598407,13999,6,17
600479,14007,6,14
1735546,14018,5,1
2422325,14031,6,14
1911952,14031,1,14
2801698,14031,6,8
1801456,14032,0,17
1911295,14051,3,21
1867252,14054,4,10
1389576,14071,3,18
2251736,14080,3,13
3084695,14081,1,15
2323285,14083,3,13
84561,14089,1,8
2793423,14091,2,17
1125399,14093,5,14
199640,14097,2,8
1020432,14101,6,13
2956637,14104,3,21
1770787,14109,5,11
3265129,14123,3,10
2691494,14127,2,22
973798,14127,4,11
196775,14127,0,13
1225364,14133,3,12
2611626,14149,0,8
1845816,14155,4,15
1073393,14168,2,20
2955122,14171,1,16
3158859,14183,5,13
748276,14186,0,17
1520499,14198,2,7
2673353,14199,5,13
1668246,14204,4,16
516448,14218,1,11
2019804,14220,2,16
2180091,14220,6,10
1853808,14230,2,9
90912,14232,0,15
2452340,14261,2,16
497615,14262,0,10
2274671,14264,6,10
3368282,14268,4,19
980222,14283,6,19
364068,14286,6,14
3141434,14292,2,17
737991,14298,3,10
1726812,14308,1,13
1029871,14315,3,16
2893554,14319,4,9
1278921,14326,4,15
2999525,14336,0,12
1714482,14338,2,18
3007016,14359,0,21
1791766,14359,2,1
2317631,14363,1,12
1020319,14367,4,16
512475,14377,3,15
1684896,14383,0,10
480971,14383,0,18
2671424,14394,4,15
1549887,14396,0,20
1929850,14396,2,10
3396303,14399,3,12
2436168,14400,2,18
1184585,14407,6,6
837472,14412,0,15
2940412,14418,6,17
27431,14473,5,14
2056469,14476,4,9
996137,14479,3,16
1149647,14481,0,8
226604,14483,6,12
2472270,14487,6,14
818775,14487,4,15
1519273,14491,0,8
1074700,14492,5,10
920348,14501,3,9
2308357,14506,4,14
1724377,14510,5,8
648343,14510,1,19
2891005,14512,0,11
1900928,14514,2,12
98927,14516,3,13
888357,14529,6,11
3181753,14538,2,18
3004209,14552,1,13
1322260,14566,3,16
2164385,14573,1,20
1853978,14582,2,11
324996,14590,1,10
2255564,14597,3,5
1156648,14598,0,8
2712368,14615,2,9
1138933,14630,3,22
3335360,14642,0,17
1225926,14644,5,12
2713105,14653,0,11
3185556,14655,0,19
3116503,14659,6,15
2939991,14665,3,15
3401615,14669,1,11
1639753,14674,2,11
380184,14684,6,7
182684,14685,2,17
410852,14687,5,13
2913293,14693,2,17
7623,14702,4,13
407465,14725,1,8
612777,14727,2,20
1552521,14738,5,15
2425728,14745,2,17
2021122,14751,0,8
1880112,14756,1,8
763150,14771,2,15
869151,14781,3,16
1871363,14786,0,10
3019039,14786,6,9
3181542,14788,6,16
3344515,14788,0,14
457956,14794,3,22
1553507,14800,4,19
397491,14806,2,12
2640175,14806,5,11
3120846,14810,4,16
18125,14817,5,15
288321,14842,5,8
3070123,14847,2,12
3399311,14853,2,8
3337295,14855,0,15
1430959,14855,2,9
1837037,14857,1,8
2069376,14858,0,11
423140,14868,4,11
59478,14868,3,16
390041,14868,6,10
1826267,14869,5,16
1476935,14881,1,1
3062847,14887,5,22
271498,14901,3,12
2574429,14910,1,9
1140706,14910,1,16
2391913,14920,3,14
544598,14921,4,8
1630226,14923,6,9
930206,14927,1,7
779203,14929,0,17
2527559,14934,3,0
1475949,14947,1,9
2044644,14949,2,11
194446,14957,0,18
2122329,14980,4,9
2511067,14996,2,11
1383526,14996,4,5
987425,15000,4,14
285110,15025,2,13
3092007,15030,5,9
1221828,15036,5,15
2247342,15038,0,18
2806879,15055,6,16
480057,15071,5,20
2099094,15072,3,11
3236366,15074,5,22
3049870,15082,4,8
2456631,15090,3,15
1969996,15100,1,19
1347432,15104,2,10
1292963,15105,5,13
1626841,15126,6,9
1945054,15130,5,20
1025649,15142,2,10
591708,15153,5,15
3355625,15160,4,16
3408463,15160,0,16
1849268,15165,0,16
3087702,15170,2,12
1797325,15182,5,14
2626598,15185,1,13
3290124,15189,5,11
3208079,15200,2,13
2908170,15212,4,14
2570830,15219,2,16
351703,15220,0,9
1450841,15221,2,13
1300245,15232,4,12
3179611,15243,1,19
2909218,15247,0,15
137142,15247,0,16
1502365,15250,6,19
614768,15253,3,12
1099712,15274,6,12
1660889,15276,0,18
1794936,15283,0,10
1611405,15297,2,9
45624,15300,5,14
2224217,15314,5,11
2454068,15314,2,10
3322891,15325,2,15
3370355,15326,0,16
2325196,15327,3,17
1161491,15330,5,16
203186,15346,6,9
1339021,15348,0,10
328221,15352,2,15
922257,15364,0,9
337323,15367,4,10
2989123,15388,2,15
1929126,15410,3,9
2815438,15424,3,14
903080,15442,5,18
387349,15448,6,22
2629062,15448,6,10
3040903,15457,1,14
302411,15459,3,14
1143339,15459,5,15
2307023,15464,5,9
2023747,15471,3,19
1872092,15479,0,14
2511524,15487,1,15
2885831,15492,0,15
2934462,15494,5,11
1999479,15499,0,13
1789618,15501,3,8
